날짜,KOSPI,건설업,의약품,철강금속,증권,금융업,기계,화학,서비스업,전기전자,운수장비,유통업,음식료품
20220926,222094,0.8811235819142937,0.8593145881873381,0.7019312340063346,0.8937551403634617,0.8465142198320326,0.9198063437872275,0.8106983997248681,0.9751954957879898,0.9497150499535865,0.8297198724046886,0.7144770516493568,0.7778763733065275
20220923,229000,0.8103108335829206,0.8835159701476238,0.644824691601108,0.833754163773848,0.7893981178409724,0.9101142437858414,0.7481218568404228,0.9262333702392698,0.881786472222178,0.7937343989698704,0.6449372502712394,0.7051821898901212
20220922,233231,0.7931556660294989,0.823297024751507,0.6278033270132308,0.8387951319950556,0.7688078943375429,0.7442134505822398,0.7266079012343715,0.8894549833821157,0.8533143054581334,0.8173076478674786,0.6248521692599618,0.6696810230618544
20220921,234721,0.7694788444955318,0.7659029749752893,0.6252518387002481,0.8076486757127087,0.7306046685386152,0.6855556204438433,0.7004824255602894,0.8354994150584658,0.8229535948055127,0.7834754332057317,0.613325201908844,0.6684941071100221
20220920,236785,0.7619316236713887,0.7550291319243125,0.5936212817723032,0.7727669001559448,0.7915349667054818,0.6760528312878762,0.6911688368354595,0.8257794335702049,0.7908427421825963,0.7525095668934736,0.5845298919521658,0.6670081638806216
20220919,235566,0.759663637964102,0.7656879585966718,0.5940885081203284,0.7825043010298035,0.7997204182560451,0.6767627488071901,0.696479276661958,0.8252773131955271,0.7643846984387879,0.7540125504889545,0.5665927149185532,0.6608589625857197
20220916,238278,0.7145346985409369,0.8072846010447365,0.5878212768315192,0.732004855318065,0.7144754375739542,0.57842217346297,0.6447315955980745,0.7997456982197679,0.7305378835527383,0.6768492158050725,0.48211542158282095,0.5822525812874044
20220915,240183,0.6808551500274642,0.7957519437417717,0.5337277906522531,0.7047924737534742,0.6795335454030855,0.4839762839187829,0.6082429946480897,0.7834275159960822,0.7075341025105066,0.6131851180156846,0.4108343680885631,0.5495171358241242
20220914,241142,0.6455446570004169,0.7794342703472779,0.4951899039010632,0.6425185969669439,0.6557497374386361,0.4032649866483835,0.5491317991444186,0.7619612360243413,0.6513713493205397,0.5561414955683155,0.35724374726559915,0.4293776572470862
20220913,244954,0.6707643078904735,0.7358345058067968,0.48239481235183157,0.6445557804838044,0.6394510956616721,0.43141115290142373,0.5749290583495407,0.755901808518783,0.6522721571686476,0.5887641847874237,0.34810233872512253,0.4176943348446116
20220908,238428,0.7309073722446906,0.8038713148218,0.5641114907544431,0.7331416306753845,0.7511324329826721,0.569376329296496,0.6577837158178029,0.7986409386374556,0.6965296313496574,0.7068766859200535,0.501447443285445,0.5567423041343038
20220907,237646,0.7551856584282941,0.8060213863104895,0.57270551301957,0.7658618143661803,0.7879438790294353,0.6150958190714424,0.6605865716772098,0.8294956433471918,0.7111225850468905,0.7055463584214923,0.5295435842216056,0.5635275595012472
20220906,241002,0.7432057926886211,0.77122181685361,0.5814035031042186,0.7814188440629816,0.7541678796630347,0.6000676258227258,0.6499271743895464,0.776033916629538,0.7013297994214713,0.6895537148459672,0.5123888065921709,0.5345529468178496
20220905,240368,0.7739413051742583,0.7452688740495896,0.5806950459060847,0.790432056529539,0.7654140503230455,0.6385817549249633,0.6531687749634442,0.7782387153504393,0.7017723041359487,0.7066488251204515,0.5384276571261517,0.594879547667539
20220902,240941,0.7664521933497801,0.796431226916938,0.5803406029736022,0.7858271919723739,0.7684811657121191,0.661547348651089,0.6626010020800942,0.7884166369686483,0.729946788269751,0.6895175064138184,0.5220814540713525,0.5654783293493777
20220901,241561,0.7562429164578901,0.8174336572699323,0.6111760893951546,0.7895280748682784,0.7617488211972887,0.7394156077686467,0.6643603586711363,0.8002602248053237,0.7295384709220489,0.6887232588196721,0.5295210915082773,0.5744879124206661
20220831,247205,0.7389133437996431,0.7468986176212169,0.5524578317129445,0.7396269130985861,0.723909683283317,0.6142694538674291,0.6303853391474988,0.7740349493040646,0.6812750793267428,0.6576423978512649,0.4837348047325096,0.5064584839885087
20220830,245093,0.7437053744239395,0.719190697593513,0.5605926211709318,0.7641594840320486,0.7415242764225392,0.6482911810882404,0.632719590460792,0.7693465089696649,0.6869354439450543,0.6810621296283716,0.4701272331585078,0.567582182902183
20220829,242689,0.7533118738839446,0.7774668211018139,0.588841342532362,0.7735950831893835,0.7230463923982735,0.6978399630312206,0.6208494287183234,0.772173241086547,0.6611036351652488,0.6797802670290043,0.5150285728596313,0.6721384853488592
20220826,248103,0.7111376029540983,0.7498870537447664,0.5249112139841254,0.7427854179947161,0.660798117941944,0.6217278901388985,0.5924959366794674,0.7230737112003061,0.6171387430572597,0.6197515285630415,0.46195283017563415,0.5980242435605052
20220825,247726,0.7151168217610697,0.8149134586824613,0.5335953153503274,0.7464281989123641,0.6718028334988615,0.604174056362873,0.5960317403144618,0.7295934861694906,0.6381589090733555,0.6273723976555188,0.47022608508745556,0.5986150955587126
